,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
176,60,3,3.138295715830489,10.007242377398482,1,1,1,1,0,0,3,3,1,4,6,1.5650878569588353,1.4953594885511643,1988.0,1989,2,0,3,3,2,268.0,2,4,5,3,3,1,6,831.0,5,0,4.22947987345962,5.824637327765567,5,2,1,2,5.8410101866029995,896.0,0,6.7370023007269335,0,1,2,1,4,1,1,1.6817847662528043,6,1,3,5,1988.0,1,2,4.777593536499311,3,5,2,0.0,228.0,0,0,192,0,4,2,0,1.7320508075688772,2007,5,3,211000
18,20,3,2.8502631457463714,10.817837122086836,1,0,1,1,2,0,3,1,1,4,5,1.4953594885511643,1.4953594885511643,2004.0,2004,2,0,5,5,1,0.0,1,4,5,2,3,1,6,646.0,5,0,4.651161145348546,5.777248480029226,5,4,1,2,5.777248480029226,0.0,0,5.777248480029226,1,0,1,1,3,1,2,1.5650878569588353,6,0,1,2,2004.0,1,2,4.898979485566356,3,5,2,0.0,102.0,0,0,0,0,4,2,0,1.5650878569588353,2008,5,3,159000
1277,80,3,2.8925075626521703,11.562114858450421,1,1,1,1,4,0,4,3,1,4,4,1.5650878569588353,1.4953594885511643,1967.0,1976,2,0,2,2,2,359.0,1,4,2,3,3,3,4,528.0,5,0,5.8258990722462745,6.402171506606177,5,1,1,2,6.443686832862069,0.0,0,6.443686832862069,1,0,1,1,3,1,1,1.6265915283192642,6,1,4,5,1967.0,2,2,4.680694392929323,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.5650878569588353,2009,5,3,197900
1029,160,1,2.140700819825134,6.402171506606177,1,0,1,1,2,0,3,3,1,2,6,1.5650878569588353,1.6265915283192642,1972.0,1972,2,0,2,2,2,281.0,1,4,2,2,3,1,1,317.0,5,0,4.340668151333387,5.091463443844019,5,3,1,2,5.091463443844019,546.0,0,5.9076137314485955,0,1,1,1,3,1,1,1.6265915283192642,6,0,1,2,1972.0,1,1,4.030893201264455,3,5,2,0.0,28.0,0,0,0,0,4,2,0,1.4953594885511643,2006,5,3,118000
341,20,2,2.783163667483463,9.573478991463865,1,0,1,1,2,0,3,2,1,4,5,1.4142135623730951,1.4142135623730951,1950.0,1950,2,0,0,4,1,0.0,0,1,2,2,2,1,5,0.0,5,0,5.181833652289506,5.181833652289506,5,3,1,2,5.385164807134504,0.0,0,5.385164807134504,0,0,1,0,2,1,1,1.4142135623730951,6,0,1,1,1950.0,1,1,4.140821174598101,3,5,0,250.0,0.0,24,0,0,0,4,2,0,1.7320508075688772,2009,5,3,82000
1097,120,3,2.8925075626521703,7.797095613111333,1,0,1,1,2,0,3,3,1,3,5,1.6817847662528043,1.4953594885511643,1986.0,1986,2,0,2,2,1,0.0,2,4,2,3,3,1,5,0.0,5,0,5.724674663245065,5.724674663245065,5,4,1,2,5.743239503973346,0.0,0,5.743239503973346,0,0,1,1,2,1,2,1.4953594885511643,6,0,1,5,1987.0,2,2,4.63367025153927,3,5,2,0.0,74.0,137,0,0,0,4,2,0,1.7782856913330884,2007,5,3,170000
879,20,3,2.8925075626521703,9.146912047243047,1,1,1,1,4,0,6,3,1,4,5,1.4953594885511643,1.6817847662528043,1978.0,2005,2,0,5,5,2,90.0,2,3,2,2,3,1,4,646.0,5,0,3.842499186727305,5.421614150785723,5,4,1,2,5.421614150785723,0.0,0,5.421614150785723,1,0,1,0,3,1,1,1.5650878569588353,6,0,1,5,1978.0,1,1,4.281389961215867,3,5,2,0.0,0.0,0,0,0,0,1,2,0,1.6265915283192642,2009,5,3,136500
595,20,3,2.8821172772807144,10.310717724775516,1,1,1,1,2,0,3,3,1,4,5,1.6817847662528043,1.4953594885511643,2005.0,2006,2,0,5,4,2,238.0,2,4,5,3,3,4,6,1422.0,5,0,4.449606724194847,6.526185716021265,5,4,1,2,6.536948829538135,0.0,0,6.536948829538135,1,0,2,0,3,1,2,1.6265915283192642,6,1,3,5,2005.0,3,3,5.247075375864158,3,5,2,180.0,75.0,0,0,120,0,4,2,0,1.6817847662528043,2006,7,5,319000
61,75,1,2.783163667483463,9.21155795726217,1,0,1,1,2,0,3,3,1,4,3,1.4953594885511643,1.6265915283192642,1920.0,1996,2,0,1,1,1,0.0,1,4,1,2,2,1,5,0.0,5,0,4.798093371329908,4.798093371329908,5,2,0,2,4.9095722827961294,530.0,0,5.773361239347491,0,0,1,0,3,1,0,1.5650878569588353,6,0,1,2,1935.0,1,1,4.119538809138713,3,5,0,0.0,0.0,144,0,0,0,4,2,0,1.3160927019021114,2007,5,3,101000
1227,20,3,2.912953827303138,9.705220244796097,1,0,1,1,0,0,2,3,1,4,5,1.4953594885511643,1.6817847662528043,1965.0,2008,2,0,5,5,2,300.0,1,4,2,2,3,1,4,595.0,5,0,4.219537889390259,5.495388976223612,5,4,1,2,5.495388976223612,0.0,0,5.495388976223612,1,0,1,0,2,1,2,1.4953594885511643,6,0,1,2,1992.0,1,2,4.898979485566356,3,5,2,0.0,240.0,0,0,0,0,4,2,0,1.861209284309532,2008,5,3,147000
272,60,3,3.097046980592965,10.414509109890874,1,1,1,1,4,0,3,3,1,4,6,1.6817847662528043,1.6265915283192642,1999.0,2007,2,0,5,5,2,348.0,2,4,5,3,3,1,6,524.0,5,0,5.00598641628201,5.8258990722462745,5,4,1,2,5.8410101866029995,1106.0,0,6.902499547265469,0,0,2,1,4,1,2,1.7320508075688772,6,1,4,5,1999.0,3,3,5.089567761608053,3,5,2,132.0,57.0,0,0,0,0,4,2,0,1.4142135623730951,2010,5,3,290000
1176,20,3,2.4663333108077667,9.130865238300256,1,1,1,1,4,0,3,3,1,4,5,1.4953594885511643,1.4953594885511643,1984.0,1985,2,0,2,3,1,0.0,1,4,2,2,3,1,4,658.0,5,0,3.842499186727305,5.44034006290048,5,2,1,2,5.5118871541424,0.0,0,5.5118871541424,1,0,1,0,3,1,1,1.4953594885511643,6,0,1,5,1984.0,1,1,4.030893201264455,3,5,2,362.0,0.0,0,0,0,0,2,2,0,1.7782856913330884,2008,5,3,119500
872,20,3,2.932967780252623,9.710684836817638,1,0,1,1,0,0,2,3,1,4,5,1.4953594885511643,1.6265915283192642,1953.0,1996,2,0,4,4,1,0.0,2,4,3,2,3,3,5,0.0,5,0,3.2010935631436954,3.2010935631436954,5,3,1,2,5.492376534798028,0.0,0,5.492376534798028,0,0,1,0,3,1,2,1.4953594885511643,6,0,1,5,1953.0,1,2,4.510764901876399,3,5,2,196.0,0.0,150,0,0,0,1,2,0,1.7782856913330884,2008,5,3,116000
1090,90,3,2.783163667483463,9.614249840731205,1,0,1,1,0,0,2,3,1,1,5,1.3160927019021114,1.4142135623730951,1950.0,1950,2,0,4,4,1,0.0,1,4,0,0,1,0,0,0.0,0,0,0.0,0.0,2,1,0,1,5.678820300027111,0.0,0,5.678820300027111,0,0,2,0,2,2,1,1.5650878569588353,6,0,1,2,1987.0,1,2,4.47213595499958,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.5650878569588353,2009,5,3,92900
1370,50,3,3.0800649343804425,8.57232173917895,1,0,1,1,0,0,1,0,1,4,2,1.4142135623730951,1.5650878569588353,1920.0,1950,2,0,4,4,1,0.0,0,4,5,2,3,1,4,315.0,3,105,4.527018886640523,5.383567590362361,5,4,1,2,5.383567590362361,534.0,0,6.088308467875129,0,0,1,0,2,1,1,1.5650878569588353,6,0,1,2,1967.0,3,1,4.287749992711795,3,5,2,0.0,0.0,198,0,0,0,4,2,0,1.7782856913330884,2009,5,3,105000
278,20,3,3.2162244946520757,10.96395001812759,1,0,1,1,2,0,8,3,1,4,5,1.7320508075688772,1.4953594885511643,2006.0,2007,2,0,4,4,2,315.0,3,4,5,4,3,4,5,0.0,5,0,6.786331851597002,6.786331851597002,5,4,1,2,6.786331851597002,0.0,0,6.786331851597002,0,0,2,1,3,1,3,1.6817847662528043,6,1,5,5,2007.0,3,3,5.201490171095203,3,5,2,124.0,98.0,0,0,142,0,4,2,0,1.4953594885511643,2007,7,5,415298
1128,60,3,2.7714797491592824,10.421583372981285,1,1,1,1,2,0,5,3,1,4,6,1.6265915283192642,1.4953594885511643,2004.0,2005,2,0,5,5,1,0.0,2,4,5,3,3,3,5,0.0,5,0,5.394747445432455,5.394747445432455,5,4,1,2,5.394747445432455,1112.0,0,6.6528640449057725,0,0,2,1,4,1,2,1.6817847662528043,6,1,4,6,2004.0,3,2,4.564285267158485,3,5,2,100.0,48.0,0,0,0,0,4,2,0,1.6265915283192642,2007,5,3,215000
694,50,1,2.672339798753145,8.844795079593421,1,0,1,1,0,0,3,3,1,4,2,1.4953594885511643,1.5650878569588353,1936.0,1950,2,0,0,0,1,0.0,1,1,1,2,3,1,5,0.0,5,0,5.517852843271556,5.517852843271556,5,2,1,2,5.715330261673423,472.0,0,6.263393648813716,0,0,1,1,3,1,1,1.4953594885511643,6,0,1,2,1995.0,1,2,4.898979485566356,3,5,2,112.0,0.0,0,0,0,0,2,2,0,1.4142135623730951,2009,5,3,141500
368,20,3,2.9718344503016985,9.39774441022951,1,0,1,1,2,0,2,3,1,4,5,1.4953594885511643,1.5650878569588353,1954.0,1954,2,0,2,2,2,200.0,1,4,5,2,3,1,2,540.0,5,0,5.194371954336732,5.967327710122849,5,3,1,2,5.967327710122849,0.0,0,5.967327710122849,0,0,1,0,2,1,1,1.6265915283192642,6,1,4,5,1954.0,3,1,3.9522778242426226,3,5,2,0.0,98.0,0,0,0,0,4,2,0,1.3160927019021114,2010,5,3,132000
1345,30,1,2.6591540008055192,8.801119247004895,1,0,1,1,2,0,1,3,1,4,5,1.4142135623730951,1.4142135623730951,1920.0,1950,4,0,1,1,1,0.0,1,4,5,2,3,1,4,250.0,5,0,5.161956993234252,5.566318352376191,5,3,1,1,5.566318352376191,0.0,0,5.566318352376191,0,0,1,0,2,1,0,1.4953594885511643,6,0,1,2,1997.0,1,1,4.18926007786578,3,5,2,0.0,0.0,168,0,0,0,4,2,0,1.6265915283192642,2007,5,3,108500
36,20,3,3.2531523173684938,10.208158501904249,1,0,1,1,0,0,6,3,1,4,5,1.4953594885511643,1.4953594885511643,1994.0,1995,2,0,5,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,5.755084708325326,5.755084708325326,5,4,1,2,5.755084708325326,0.0,0,5.755084708325326,0,0,1,1,3,1,1,1.5650878569588353,6,0,1,5,1995.0,1,2,5.091463443844019,3,5,2,392.0,64.0,0,0,0,0,4,2,0,1.5650878569588353,2009,5,3,145000
735,75,1,2.783163667483463,10.194263092543766,1,0,1,1,2,0,1,3,1,4,3,1.6265915283192642,1.6265915283192642,1914.0,1970,2,0,0,0,1,0.0,1,4,1,3,3,2,3,390.0,5,0,4.704880444814725,5.446540186209957,4,1,0,2,5.446540186209957,888.0,0,6.484412078207245,0,0,1,1,2,1,1,1.5650878569588353,6,2,3,2,1914.0,1,2,4.22947987345962,3,5,0,0.0,295.0,0,0,0,0,4,2,0,1.7782856913330884,2006,5,3,163000
1411,50,3,2.990702258667686,9.898464527390095,1,0,1,1,2,0,2,3,1,4,2,1.5650878569588353,1.6817847662528043,1950.0,2005,2,0,5,5,1,0.0,1,3,2,2,3,1,1,120.0,5,0,5.208579460851106,5.409020243999832,5,4,1,2,5.774660163161118,556.0,0,6.390712010410108,0,0,1,1,3,1,1,1.5650878569588353,2,0,1,5,1950.0,1,1,4.057351352791621,3,5,2,0.0,0.0,0,0,0,0,2,2,0,1.7320508075688772,2009,5,3,140000
662,20,3,3.309758299332445,10.79107964941414,1,0,1,1,0,0,2,3,1,4,5,1.5650878569588353,1.3160927019021114,1968.0,1968,4,0,0,0,2,216.0,1,4,2,1,2,1,5,0.0,5,0,6.108150292846436,6.108150292846436,5,3,1,2,6.108150292846436,0.0,0,6.108150292846436,1,0,1,0,2,1,1,1.4953594885511643,0,2,3,5,1968.0,2,2,4.898979485566356,3,5,2,0.0,0.0,240,0,0,0,4,2,0,1.6265915283192642,2009,5,3,110000
1285,50,1,2.6591540008055192,8.801119247004895,1,0,1,1,2,0,3,3,1,4,2,1.5650878569588353,1.5650878569588353,1939.0,1950,2,0,1,1,1,0.0,1,1,2,2,3,1,5,0.0,5,0,5.2847421886029595,5.2847421886029595,5,4,1,0,5.359365634102604,587.0,0,6.129975530130606,0,0,1,0,4,1,1,1.5650878569588353,6,1,4,2,1939.0,1,1,4.090623424369444,3,5,2,45.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2009,5,3,132500
1316,20,3,2.794673505080692,10.056028042920326,1,1,1,1,2,0,6,3,1,4,5,1.6817847662528043,1.4953594885511643,2008.0,2008,2,0,5,5,4,270.0,2,4,5,4,3,4,5,0.0,5,0,6.346187832076828,6.346187832076828,5,4,1,2,6.353998740950457,0.0,0,6.353998740950457,1,0,2,0,3,1,3,1.6817847662528043,6,1,4,5,2008.0,2,3,5.415330091508735,3,5,2,172.0,42.0,0,0,0,0,4,2,0,1.0,2009,5,3,295493
977,120,4,2.432303435017926,8.085530285639898,1,1,1,1,2,0,7,3,1,3,5,1.6265915283192642,1.4953594885511643,2006.0,2007,2,0,5,5,3,0.0,2,4,5,3,3,1,6,1106.0,5,0,3.408665427993777,5.9353011718024895,5,4,1,2,5.9353011718024895,0.0,0,5.9353011718024895,1,0,1,1,1,1,2,1.4142135623730951,6,0,1,5,2007.0,3,2,4.8840249794611,3,5,2,0.0,116.0,0,0,0,0,4,2,0,1.8211534806270449,2007,7,5,199900
547,85,3,2.710811686561794,9.225600251474155,1,0,1,1,2,0,3,3,1,4,1,1.4953594885511643,1.6265915283192642,1970.0,1970,2,0,5,5,1,0.0,1,3,2,3,3,3,4,619.0,5,0,3.4937944988221616,5.2642948245705234,5,4,1,2,5.2642948245705234,0.0,0,5.2642948245705234,1,0,1,0,2,1,1,1.4953594885511643,6,0,1,2,1987.0,1,2,4.99799959983992,3,5,2,104.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2007,5,3,129500
1161,20,3,2.8925075626521703,11.02564283840176,1,1,2,1,4,0,3,8,1,4,5,1.5650878569588353,1.6265915283192642,1954.0,2006,4,0,2,2,2,72.0,2,4,2,2,3,1,1,728.0,5,0,4.881884881887323,6.0,5,4,1,2,6.363717467015643,0.0,0,6.363717467015643,1,0,1,0,3,1,2,1.6265915283192642,6,1,4,2,1993.0,1,2,5.5133837160132435,3,5,2,108.0,0.0,0,216,0,0,4,2,0,1.8211534806270449,2008,5,3,224000
688,20,3,2.783163667483463,9.48361218102048,1,0,3,1,2,0,3,3,1,4,5,1.6817847662528043,1.5650878569588353,2007.0,2007,2,0,1,1,2,0.0,2,4,5,3,3,3,6,945.0,5,0,4.665993999138876,6.137556517051391,5,4,1,2,6.137556517051391,0.0,0,6.137556517051391,1,0,2,0,2,1,2,1.6265915283192642,6,1,4,5,2007.0,2,2,4.879733599285928,3,5,2,140.0,0.0,0,0,0,0,4,2,0,1.7782856913330884,2007,7,5,392000
738,90,3,2.783163667483463,10.194263092543766,1,0,1,1,2,0,0,3,1,1,5,1.4953594885511643,1.4953594885511643,1987.0,1988,2,0,3,3,1,0.0,1,4,2,3,4,4,6,1200.0,5,0,0.0,5.885660540670011,5,2,1,2,5.885660540670011,0.0,0,5.885660540670011,3,0,3,0,3,1,1,1.4953594885511643,6,0,1,0,2020.0,0,0,0.0,0,0,2,120.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2009,5,4,179000
191,60,3,2.8925075626521703,9.29734908455093,1,1,1,1,4,0,2,3,1,4,6,1.6265915283192642,1.7320508075688772,1972.0,2004,2,0,2,2,2,138.0,1,4,2,2,3,1,4,626.0,5,0,3.15434620801205,5.189007612251113,5,3,1,2,5.189007612251113,754.0,0,6.201435317730888,1,0,1,1,4,1,2,1.6265915283192642,6,0,1,5,1972.0,3,2,4.69041575982343,3,5,2,0.0,32.0,0,0,0,0,4,2,0,1.5650878569588353,2007,5,3,184000
919,20,3,3.0540792393125624,10.247877829092227,1,1,1,1,0,0,2,3,1,4,5,1.5650878569588353,1.6817847662528043,1958.0,2002,4,0,1,1,1,0.0,3,4,2,3,3,1,4,528.0,1,411,3.9563240514396694,5.865944084288564,5,4,1,2,6.132144812380086,0.0,0,6.132144812380086,1,0,1,0,3,1,1,1.5650878569588353,3,1,3,5,1990.0,1,2,4.951292760481852,3,5,2,0.0,51.0,0,0,190,0,4,2,0,1.4953594885511643,2008,5,3,176500
456,70,1,2.4147463634924478,8.222481377297244,1,0,1,1,2,0,1,3,1,4,6,1.4953594885511643,1.4953594885511643,1916.0,1950,2,0,4,4,1,0.0,1,4,1,2,3,1,5,0.0,5,0,4.99799959983992,4.99799959983992,5,1,0,2,4.99799959983992,720.0,0,6.054799748959498,0,0,1,0,4,1,1,1.6265915283192642,6,0,1,2,1916.0,1,3,4.759149083607278,1,1,2,0.0,0.0,96,0,0,0,4,2,0,1.4953594885511643,2008,2,1,98000
868,60,3,2.8925075626521703,11.022658481509803,1,3,1,1,0,0,5,2,1,4,6,1.4953594885511643,1.5650878569588353,1948.0,1950,2,0,3,3,1,0.0,1,4,0,0,1,0,0,0.0,0,0,0.0,0.0,5,3,1,2,6.271514968490468,720.0,53,6.9402017261748234,0,0,2,0,2,1,1,1.6265915283192642,6,1,3,5,1979.0,1,2,5.091463443844019,3,5,1,120.0,144.0,0,0,0,0,4,2,0,1.4953594885511643,2006,5,3,169000
393,30,3,2.8925075626521703,9.289251853620936,1,0,1,1,0,0,3,2,1,4,5,1.4142135623730951,1.4953594885511643,1941.0,1950,2,0,4,4,1,0.0,1,4,2,2,3,1,3,266.0,5,0,4.779884935853582,5.298235555352367,5,2,1,1,5.298235555352367,0.0,0,5.298235555352367,0,0,1,0,2,1,1,1.4142135623730951,6,2,3,0,2020.0,0,0,0.0,0,0,2,0.0,0.0,0,0,0,0,1,2,0,1.4142135623730951,2006,5,1,100000
675,160,3,2.2133684736166277,6.9168995944714995,1,0,1,1,2,0,3,3,1,2,6,1.5650878569588353,1.5650878569588353,1978.0,1978,2,0,3,4,1,0.0,1,4,2,2,3,1,4,311.0,5,0,4.829472020832091,5.407439320047891,5,2,1,2,5.407439320047891,586.0,0,6.161209296883202,0,0,2,1,3,1,1,1.6265915283192642,6,1,3,5,1978.0,1,2,4.5799781658868195,3,5,2,28.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2009,5,3,148500
760,20,3,2.8925075626521703,9.766980085983588,1,0,1,1,2,0,2,3,1,4,5,1.5650878569588353,1.5650878569588353,1959.0,1959,4,0,0,0,1,0.0,1,4,2,2,3,1,3,612.0,5,0,3.9842816165527255,5.421614150785723,5,4,1,2,5.421614150785723,0.0,0,5.421614150785723,0,0,1,0,2,1,1,1.4953594885511643,6,0,1,2,2008.0,1,1,4.161790480069846,5,2,2,0.0,0.0,0,0,0,0,4,1,450,1.7782856913330884,2009,5,3,127500
1436,20,3,2.783163667483463,9.740035934225295,1,0,1,1,1,0,2,3,1,4,5,1.4142135623730951,1.5650878569588353,1971.0,1971,2,0,2,2,1,0.0,1,4,5,2,3,1,4,616.0,5,0,3.9683749822817904,5.421614150785723,5,2,1,2,5.421614150785723,0.0,0,5.421614150785723,0,0,1,0,3,1,1,1.4953594885511643,6,0,1,2,1974.0,1,2,4.7935686080414035,3,5,2,0.0,0.0,0,0,0,0,1,2,0,1.4953594885511643,2007,5,3,120500
728,90,3,3.036362955906293,10.349946859766963,1,0,1,1,0,0,2,3,1,1,5,1.4953594885511643,1.4953594885511643,1958.0,1958,2,0,5,5,2,95.0,1,4,2,2,3,1,5,0.0,5,0,6.308684490446483,6.308684490446483,5,2,1,2,6.49173320462263,0.0,0,6.49173320462263,1,0,2,0,4,2,1,1.7320508075688772,6,0,1,2,1968.0,1,3,5.458873510166726,3,5,2,0.0,25.0,0,0,0,0,4,2,0,1.6265915283192642,2009,2,1,110000
419,20,3,2.839418954645475,9.587695239211559,1,0,1,1,2,0,2,3,1,4,5,1.4953594885511643,1.5650878569588353,1968.0,1968,2,0,5,5,1,0.0,1,4,2,2,3,1,1,775.0,5,0,4.094276492861712,5.7005438337056935,5,4,1,2,5.7005438337056935,0.0,0,5.7005438337056935,1,0,1,0,3,1,1,1.5650878569588353,6,1,2,5,1968.0,1,1,4.175595765875811,3,5,2,0.0,85.0,184,0,0,0,4,2,0,1.6265915283192642,2010,5,3,142000
375,30,3,2.8925075626521703,10.00499875062461,1,1,2,1,2,2,0,3,1,4,5,1.0,1.0,1922.0,1950,2,0,0,0,1,0.0,0,1,1,1,0,4,1,350.0,5,0,4.271802898074769,5.112171749853481,5,3,0,1,5.483301924935376,0.0,0,5.483301924935376,1,0,0,1,1,1,0,1.4142135623730951,4,0,1,0,2020.0,0,0,0.0,0,0,2,0.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2009,5,3,61000
412,20,4,2.8925075626521703,8.145863981187016,1,3,1,1,2,0,7,3,1,4,5,1.6265915283192642,1.4953594885511643,2009.0,2009,2,0,1,1,4,432.0,3,4,5,4,3,3,6,578.0,5,0,5.465016010955503,6.191978682133846,5,4,1,2,6.200387084690761,0.0,0,6.200387084690761,1,0,2,1,2,1,2,1.6265915283192642,6,1,4,5,2009.0,3,2,4.69041575982343,3,5,2,0.0,144.0,0,0,0,0,4,2,0,1.5650878569588353,2010,7,5,222000
74,50,1,2.783163667483463,8.723072853071903,1,0,1,1,0,0,1,3,1,4,6,1.3160927019021114,1.5650878569588353,1915.0,1950,0,0,5,5,1,0.0,2,3,2,1,3,1,5,0.0,5,0,5.383567590362361,5.383567590362361,5,3,0,2,5.383567590362361,765.0,0,6.329494450586082,0,0,2,0,3,2,1,1.6817847662528043,6,0,1,2,1915.0,1,1,4.412244326870397,3,5,2,0.0,0.0,202,0,0,0,4,2,0,1.4953594885511643,2010,5,3,107400
1366,60,3,2.871619751986673,9.788110134239398,1,1,1,1,2,0,6,3,1,4,6,1.6265915283192642,1.4953594885511643,1999.0,1999,2,0,5,5,2,158.0,2,4,5,3,3,1,6,633.0,5,0,3.9359751015472644,5.435678430518126,5,4,1,2,5.449633015167168,908.0,0,6.504490756392848,1,0,2,1,3,1,2,1.6265915283192642,6,0,1,5,1999.0,2,2,4.924296904127532,3,5,2,0.0,88.0,0,0,0,0,4,2,0,1.5650878569588353,2008,5,1,193000
1141,60,3,2.8925075626521703,10.075147641598113,1,1,1,1,4,0,4,8,1,4,6,1.4953594885511643,1.6265915283192642,1976.0,1976,2,0,3,3,2,44.0,1,3,2,2,3,1,4,381.0,5,0,4.469339996017309,5.2847421886029595,5,4,1,2,5.743239503973346,780.0,0,6.574222387476712,1,0,2,1,4,1,2,1.7320508075688772,6,1,3,5,1976.0,1,2,4.69041575982343,3,5,2,448.0,96.0,0,0,0,0,4,2,0,1.7782856913330884,2009,5,3,197500
500,160,1,2.140700819825134,6.593489212852327,1,0,1,1,2,0,3,3,1,2,6,1.5650878569588353,1.4953594885511643,1973.0,1973,2,0,2,2,2,285.0,1,4,2,2,3,1,1,356.0,5,0,4.21620682604637,5.091463443844019,5,2,1,2,5.091463443844019,546.0,0,5.9076137314485955,0,0,1,1,3,1,1,1.6265915283192642,6,0,1,2,1973.0,1,1,4.030893201264455,3,5,2,144.0,28.0,0,0,0,0,4,2,0,1.4953594885511643,2007,5,3,113000
825,20,3,3.2675832047554656,11.03030371295369,1,0,1,1,2,0,8,8,0,4,5,1.7782856913330884,1.4953594885511643,2007.0,2008,4,0,4,4,2,816.0,3,4,5,4,3,3,6,1636.0,5,0,4.5851717525082964,6.751673866531172,5,4,1,2,6.756537574823365,0.0,0,6.756537574823365,1,0,2,0,2,1,3,1.6265915283192642,6,1,4,5,2007.0,3,3,5.91003384085066,3,5,2,188.0,45.0,0,0,0,0,4,2,0,1.5650878569588353,2008,7,5,385000
195,160,3,2.2133684736166277,6.910086830134626,1,0,1,1,1,0,3,3,1,2,6,1.5650878569588353,1.5650878569588353,1976.0,1976,2,0,3,4,1,0.0,1,4,2,3,3,1,4,566.0,5,0,4.123105625617661,5.407439320047891,5,2,1,2,5.407439320047891,601.0,0,6.177183824365275,0,0,2,1,3,1,1,1.6265915283192642,6,1,3,5,1976.0,1,2,4.5799781658868195,3,5,2,87.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2009,5,3,148500
1459,20,3,2.942838765545948,9.984212537801866,1,0,1,1,2,0,0,3,1,4,5,1.4953594885511643,1.5650878569588353,1965.0,1965,2,0,2,2,1,0.0,2,4,2,2,3,1,1,830.0,2,290,3.414952415481071,5.953158825363221,5,3,1,2,5.953158825363221,0.0,0,5.953158825363221,1,0,1,1,3,1,1,1.5650878569588353,6,0,1,5,1965.0,3,1,4.0759293418802045,3,5,2,682.0,68.0,0,0,0,0,4,2,0,1.5650878569588353,2008,5,3,147500
616,60,3,2.8925075626521703,9.41606605754229,1,1,1,1,2,0,5,3,1,4,6,1.5650878569588353,1.4953594885511643,2002.0,2003,2,0,5,5,1,0.0,2,4,5,3,3,1,6,457.0,5,0,4.249176390784454,5.289810960705496,5,4,1,2,5.329887428454751,702.0,0,6.232639890126815,1,0,2,1,3,1,2,1.6265915283192642,6,1,4,5,2002.0,3,2,4.452437534654473,3,5,2,100.0,75.0,0,0,0,0,4,2,0,1.5650878569588353,2006,5,3,183200
114,70,3,2.794673505080692,9.230373773580352,1,1,1,1,2,1,3,3,1,4,6,1.5650878569588353,1.6817847662528043,1945.0,2002,0,0,0,0,1,0.0,1,4,2,2,3,1,4,774.0,2,150,3.1934307570385805,5.662366996230463,5,4,1,2,6.155858997735409,884.0,0,6.9402017261748234,1,0,2,1,3,1,2,1.7320508075688772,6,1,3,2,1945.0,1,1,3.6628404278646918,3,5,2,224.0,0.0,0,0,0,0,2,2,0,1.6265915283192642,2007,5,3,259500
417,70,3,3.045258609707885,12.236547715757087,1,1,1,1,2,0,3,2,1,4,6,1.5650878569588353,1.5650878569588353,1918.0,1950,4,0,0,4,1,0.0,1,4,1,3,3,1,1,1128.0,5,0,3.9441475631624128,6.083872122258981,4,2,0,1,6.083872122258981,1254.0,0,7.157164242910736,1,0,2,1,4,1,1,1.7782856913330884,6,1,4,2,1918.0,1,3,5.421614150785723,3,5,0,0.0,0.0,0,0,0,0,4,2,0,1.8211534806270449,2007,5,3,239000
601,50,1,2.6591540008055192,9.740035934225295,1,0,0,1,2,0,3,3,1,4,2,1.5650878569588353,1.5650878569588353,1937.0,1950,2,0,0,0,1,0.0,1,3,5,2,3,1,5,0.0,5,0,5.2847421886029595,5.2847421886029595,5,2,1,2,5.2847421886029595,595.0,0,6.089417049274914,0,0,1,1,3,1,2,1.5650878569588353,6,1,4,2,1979.0,1,1,4.829472020832091,3,5,1,0.0,162.0,0,0,126,0,4,2,0,1.861209284309532,2007,5,3,141000
