,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
595,20,3,69.0,11302.0,1,1,1,1,2,0,3,3,1,4,5,8,5,2005.0,2006,2,0,5,4,2,238.0,2,4,5,3,3,4,6,1422.0,5,0,392.0,1814.0,5,4,1,2,1826.0,0.0,0,1826.0,1,0,2,0,3,1,2,7,6,1,3,5,2005.0,3,3,758.0,3,5,2,180.0,75.0,0,0,120,0,4,2,0,8,2006,7,5,319000
61,75,1,60.0,7200.0,1,0,1,1,2,0,3,3,1,4,3,5,7,1920.0,1996,2,0,1,1,1,0.0,1,4,1,2,2,1,5,0.0,5,0,530.0,530.0,5,2,0,2,581.0,530.0,0,1111.0,0,0,1,0,3,1,0,6,6,0,1,2,1935.0,1,1,288.0,3,5,0,0.0,0.0,144,0,0,0,4,2,0,3,2007,5,3,101000
1227,20,3,72.0,8872.0,1,0,1,1,0,0,2,3,1,4,5,5,8,1965.0,2008,2,0,5,5,2,300.0,1,4,2,2,3,1,4,595.0,5,0,317.0,912.0,5,4,1,2,912.0,0.0,0,912.0,1,0,1,0,2,1,2,5,6,0,1,2,1992.0,1,2,576.0,3,5,2,0.0,240.0,0,0,0,0,4,2,0,12,2008,5,3,147000
272,60,3,92.0,11764.0,1,1,1,1,4,0,3,3,1,4,6,8,7,1999.0,2007,2,0,5,5,2,348.0,2,4,5,3,3,1,6,524.0,5,0,628.0,1152.0,5,4,1,2,1164.0,1106.0,0,2270.0,0,0,2,1,4,1,2,9,6,1,4,5,1999.0,3,3,671.0,3,5,2,132.0,57.0,0,0,0,0,4,2,0,4,2010,5,3,290000
1176,20,3,37.0,6951.0,1,1,1,1,4,0,3,3,1,4,5,5,5,1984.0,1985,2,0,2,3,1,0.0,1,4,2,2,3,1,4,658.0,5,0,218.0,876.0,5,2,1,2,923.0,0.0,0,923.0,1,0,1,0,3,1,1,5,6,0,1,5,1984.0,1,1,264.0,3,5,2,362.0,0.0,0,0,0,0,2,2,0,10,2008,5,3,119500
872,20,3,74.0,8892.0,1,0,1,1,0,0,2,3,1,4,5,5,7,1953.0,1996,2,0,4,4,1,0.0,2,4,3,2,3,3,5,0.0,5,0,105.0,105.0,5,3,1,2,910.0,0.0,0,910.0,0,0,1,0,3,1,2,5,6,0,1,5,1953.0,1,2,414.0,3,5,2,196.0,0.0,150,0,0,0,1,2,0,10,2008,5,3,116000
1090,90,3,60.0,8544.0,1,0,1,1,0,0,2,3,1,1,5,3,4,1950.0,1950,2,0,4,4,1,0.0,1,4,0,0,1,0,0,0.0,0,0,0.0,0.0,2,1,0,1,1040.0,0.0,0,1040.0,0,0,2,0,2,2,1,6,6,0,1,2,1987.0,1,2,400.0,3,5,2,0.0,0.0,0,0,0,0,4,2,0,6,2009,5,3,92900
1370,50,3,90.0,5400.0,1,0,1,1,0,0,1,0,1,4,2,4,6,1920.0,1950,2,0,4,4,1,0.0,0,4,5,2,3,1,4,315.0,3,105,420.0,840.0,5,4,1,2,840.0,534.0,0,1374.0,0,0,1,0,2,1,1,6,6,0,1,2,1967.0,3,1,338.0,3,5,2,0.0,0.0,198,0,0,0,4,2,0,10,2009,5,3,105000
278,20,3,107.0,14450.0,1,0,1,1,2,0,8,3,1,4,5,9,5,2006.0,2007,2,0,4,4,2,315.0,3,4,5,4,3,4,5,0.0,5,0,2121.0,2121.0,5,4,1,2,2121.0,0.0,0,2121.0,0,0,2,1,3,1,3,8,6,1,5,5,2007.0,3,3,732.0,3,5,2,124.0,98.0,0,0,142,0,4,2,0,5,2007,7,5,415298
1128,60,3,59.0,11796.0,1,1,1,1,2,0,5,3,1,4,6,7,5,2004.0,2005,2,0,5,5,1,0.0,2,4,5,3,3,3,5,0.0,5,0,847.0,847.0,5,4,1,2,847.0,1112.0,0,1959.0,0,0,2,1,4,1,2,8,6,1,4,6,2004.0,3,2,434.0,3,5,2,100.0,48.0,0,0,0,0,4,2,0,7,2007,5,3,215000
694,50,1,51.0,6120.0,1,0,1,1,0,0,3,3,1,4,2,5,6,1936.0,1950,2,0,0,0,1,0.0,1,1,1,2,3,1,5,0.0,5,0,927.0,927.0,5,2,1,2,1067.0,472.0,0,1539.0,0,0,1,1,3,1,1,5,6,0,1,2,1995.0,1,2,576.0,3,5,2,112.0,0.0,0,0,0,0,2,2,0,4,2009,5,3,141500
368,20,3,78.0,7800.0,1,0,1,1,2,0,2,3,1,4,5,5,6,1954.0,1954,2,0,2,2,2,200.0,1,4,5,2,3,1,2,540.0,5,0,728.0,1268.0,5,3,1,2,1268.0,0.0,0,1268.0,0,0,1,0,2,1,1,7,6,1,4,5,1954.0,3,1,244.0,3,5,2,0.0,98.0,0,0,0,0,4,2,0,3,2010,5,3,132000
1345,30,1,50.0,6000.0,1,0,1,1,2,0,1,3,1,4,5,4,4,1920.0,1950,4,0,1,1,1,0.0,1,4,5,2,3,1,4,250.0,5,0,710.0,960.0,5,3,1,1,960.0,0.0,0,960.0,0,0,1,0,2,1,0,5,6,0,1,2,1997.0,1,1,308.0,3,5,2,0.0,0.0,168,0,0,0,4,2,0,7,2007,5,3,108500
36,20,3,112.0,10859.0,1,0,1,1,0,0,6,3,1,4,5,5,5,1994.0,1995,2,0,5,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,1097.0,1097.0,5,4,1,2,1097.0,0.0,0,1097.0,0,0,1,1,3,1,1,6,6,0,1,5,1995.0,1,2,672.0,3,5,2,392.0,64.0,0,0,0,0,4,2,0,6,2009,5,3,145000
735,75,1,60.0,10800.0,1,0,1,1,2,0,1,3,1,4,3,7,7,1914.0,1970,2,0,0,0,1,0.0,1,4,1,3,3,2,3,390.0,5,0,490.0,880.0,4,1,0,2,880.0,888.0,0,1768.0,0,0,1,1,2,1,1,6,6,2,3,2,1914.0,1,2,320.0,3,5,0,0.0,295.0,0,0,0,0,4,2,0,10,2006,5,3,163000
1411,50,3,80.0,9600.0,1,0,1,1,2,0,2,3,1,4,2,6,8,1950.0,2005,2,0,5,5,1,0.0,1,3,2,2,3,1,1,120.0,5,0,736.0,856.0,5,4,1,2,1112.0,556.0,0,1668.0,0,0,1,1,3,1,1,6,2,0,1,5,1950.0,1,1,271.0,3,5,2,0.0,0.0,0,0,0,0,2,2,0,9,2009,5,3,140000
662,20,3,120.0,13560.0,1,0,1,1,0,0,2,3,1,4,5,6,3,1968.0,1968,4,0,0,0,2,216.0,1,4,2,1,2,1,5,0.0,5,0,1392.0,1392.0,5,3,1,2,1392.0,0.0,0,1392.0,1,0,1,0,2,1,1,5,0,2,3,5,1968.0,2,2,576.0,3,5,2,0.0,0.0,240,0,0,0,4,2,0,7,2009,5,3,110000
1285,50,1,50.0,6000.0,1,0,1,1,2,0,3,3,1,4,2,6,6,1939.0,1950,2,0,1,1,1,0.0,1,1,2,2,3,1,5,0.0,5,0,780.0,780.0,5,4,1,0,825.0,587.0,0,1412.0,0,0,1,0,4,1,1,6,6,1,4,2,1939.0,1,1,280.0,3,5,2,45.0,0.0,0,0,0,0,4,2,0,5,2009,5,3,132500
1316,20,3,61.0,10226.0,1,1,1,1,2,0,6,3,1,4,5,8,5,2008.0,2008,2,0,5,5,4,270.0,2,4,5,4,3,4,5,0.0,5,0,1622.0,1622.0,5,4,1,2,1630.0,0.0,0,1630.0,1,0,2,0,3,1,3,8,6,1,4,5,2008.0,2,3,860.0,3,5,2,172.0,42.0,0,0,0,0,4,2,0,1,2009,5,3,295493
977,120,4,35.0,4274.0,1,1,1,1,2,0,7,3,1,3,5,7,5,2006.0,2007,2,0,5,5,3,0.0,2,4,5,3,3,1,6,1106.0,5,0,135.0,1241.0,5,4,1,2,1241.0,0.0,0,1241.0,1,0,1,1,1,1,2,4,6,0,1,5,2007.0,3,2,569.0,3,5,2,0.0,116.0,0,0,0,0,4,2,0,11,2007,7,5,199900
547,85,3,54.0,7244.0,1,0,1,1,2,0,3,3,1,4,1,5,7,1970.0,1970,2,0,5,5,1,0.0,1,3,2,3,3,3,4,619.0,5,0,149.0,768.0,5,4,1,2,768.0,0.0,0,768.0,1,0,1,0,2,1,1,5,6,0,1,2,1987.0,1,2,624.0,3,5,2,104.0,0.0,0,0,0,0,4,2,0,4,2007,5,3,129500
1161,20,3,70.0,14778.0,1,1,2,1,4,0,3,8,1,4,5,6,7,1954.0,2006,4,0,2,2,2,72.0,2,4,2,2,3,1,1,728.0,5,0,568.0,1296.0,5,4,1,2,1640.0,0.0,0,1640.0,1,0,1,0,3,1,2,7,6,1,4,2,1993.0,1,2,924.0,3,5,2,108.0,0.0,0,216,0,0,4,2,0,11,2008,5,3,224000
688,20,3,60.0,8089.0,1,0,3,1,2,0,3,3,1,4,5,8,6,2007.0,2007,2,0,1,1,2,0.0,2,4,5,3,3,3,6,945.0,5,0,474.0,1419.0,5,4,1,2,1419.0,0.0,0,1419.0,1,0,2,0,2,1,2,7,6,1,4,5,2007.0,2,2,567.0,3,5,2,140.0,0.0,0,0,0,0,4,2,0,10,2007,7,5,392000
738,90,3,60.0,10800.0,1,0,1,1,2,0,0,3,1,1,5,5,5,1987.0,1988,2,0,3,3,1,0.0,1,4,2,3,4,4,6,1200.0,5,0,0.0,1200.0,5,2,1,2,1200.0,0.0,0,1200.0,3,0,3,0,3,1,1,5,6,0,1,0,2020.0,0,0,0.0,0,0,2,120.0,0.0,0,0,0,0,4,2,0,3,2009,5,4,179000
191,60,3,70.0,7472.0,1,1,1,1,4,0,2,3,1,4,6,7,9,1972.0,2004,2,0,2,2,2,138.0,1,4,2,2,3,1,4,626.0,5,0,99.0,725.0,5,3,1,2,725.0,754.0,0,1479.0,1,0,1,1,4,1,2,7,6,0,1,5,1972.0,3,2,484.0,3,5,2,0.0,32.0,0,0,0,0,4,2,0,6,2007,5,3,184000
919,20,3,87.0,11029.0,1,1,1,1,0,0,2,3,1,4,5,6,8,1958.0,2002,4,0,1,1,1,0.0,3,4,2,3,3,1,4,528.0,1,411,245.0,1184.0,5,4,1,2,1414.0,0.0,0,1414.0,1,0,1,0,3,1,1,6,3,1,3,5,1990.0,1,2,601.0,3,5,2,0.0,51.0,0,0,190,0,4,2,0,5,2008,5,3,176500
456,70,1,34.0,4571.0,1,0,1,1,2,0,1,3,1,4,6,5,5,1916.0,1950,2,0,4,4,1,0.0,1,4,1,2,3,1,5,0.0,5,0,624.0,624.0,5,1,0,2,624.0,720.0,0,1344.0,0,0,1,0,4,1,1,7,6,0,1,2,1916.0,1,3,513.0,1,1,2,0.0,0.0,96,0,0,0,4,2,0,5,2008,2,1,98000
868,60,3,70.0,14762.0,1,3,1,1,0,0,5,2,1,4,6,5,6,1948.0,1950,2,0,3,3,1,0.0,1,4,0,0,1,0,0,0.0,0,0,0.0,0.0,5,3,1,2,1547.0,720.0,53,2320.0,0,0,2,0,2,1,1,7,6,1,3,5,1979.0,1,2,672.0,3,5,1,120.0,144.0,0,0,0,0,4,2,0,5,2006,5,3,169000
393,30,3,70.0,7446.0,1,0,1,1,0,0,3,2,1,4,5,4,5,1941.0,1950,2,0,4,4,1,0.0,1,4,2,2,3,1,3,266.0,5,0,522.0,788.0,5,2,1,1,788.0,0.0,0,788.0,0,0,1,0,2,1,1,4,6,2,3,0,2020.0,0,0,0.0,0,0,2,0.0,0.0,0,0,0,0,1,2,0,4,2006,5,1,100000
675,160,3,24.0,2289.0,1,0,1,1,2,0,3,3,1,2,6,6,6,1978.0,1978,2,0,3,4,1,0.0,1,4,2,2,3,1,4,311.0,5,0,544.0,855.0,5,2,1,2,855.0,586.0,0,1441.0,0,0,2,1,3,1,1,7,6,1,3,5,1978.0,1,2,440.0,3,5,2,28.0,0.0,0,0,0,0,4,2,0,4,2009,5,3,148500
760,20,3,70.0,9100.0,1,0,1,1,2,0,2,3,1,4,5,6,6,1959.0,1959,4,0,0,0,1,0.0,1,4,2,2,3,1,3,612.0,5,0,252.0,864.0,5,4,1,2,864.0,0.0,0,864.0,0,0,1,0,2,1,1,5,6,0,1,2,2008.0,1,1,300.0,5,2,2,0.0,0.0,0,0,0,0,4,1,450,10,2009,5,3,127500
1436,20,3,60.0,9000.0,1,0,1,1,1,0,2,3,1,4,5,4,6,1971.0,1971,2,0,2,2,1,0.0,1,4,5,2,3,1,4,616.0,5,0,248.0,864.0,5,2,1,2,864.0,0.0,0,864.0,0,0,1,0,3,1,1,5,6,0,1,2,1974.0,1,2,528.0,3,5,2,0.0,0.0,0,0,0,0,1,2,0,5,2007,5,3,120500
728,90,3,85.0,11475.0,1,0,1,1,0,0,2,3,1,1,5,5,5,1958.0,1958,2,0,5,5,2,95.0,1,4,2,2,3,1,5,0.0,5,0,1584.0,1584.0,5,2,1,2,1776.0,0.0,0,1776.0,1,0,2,0,4,2,1,9,6,0,1,2,1968.0,1,3,888.0,3,5,2,0.0,25.0,0,0,0,0,4,2,0,7,2009,2,1,110000
419,20,3,65.0,8450.0,1,0,1,1,2,0,2,3,1,4,5,5,6,1968.0,1968,2,0,5,5,1,0.0,1,4,2,2,3,1,1,775.0,5,0,281.0,1056.0,5,4,1,2,1056.0,0.0,0,1056.0,1,0,1,0,3,1,1,6,6,1,2,5,1968.0,1,1,304.0,3,5,2,0.0,85.0,184,0,0,0,4,2,0,7,2010,5,3,142000
375,30,3,70.0,10020.0,1,1,2,1,2,2,0,3,1,4,5,1,1,1922.0,1950,2,0,0,0,1,0.0,0,1,1,1,0,4,1,350.0,5,0,333.0,683.0,5,3,0,1,904.0,0.0,0,904.0,1,0,0,1,1,1,0,4,4,0,1,0,2020.0,0,0,0.0,0,0,2,0.0,0.0,0,0,0,0,4,2,0,3,2009,5,3,61000
412,20,4,70.0,4403.0,1,3,1,1,2,0,7,3,1,4,5,7,5,2009.0,2009,2,0,1,1,4,432.0,3,4,5,4,3,3,6,578.0,5,0,892.0,1470.0,5,4,1,2,1478.0,0.0,0,1478.0,1,0,2,1,2,1,2,7,6,1,4,5,2009.0,3,2,484.0,3,5,2,0.0,144.0,0,0,0,0,4,2,0,6,2010,7,5,222000
74,50,1,60.0,5790.0,1,0,1,1,0,0,1,3,1,4,6,3,6,1915.0,1950,0,0,5,5,1,0.0,2,3,2,1,3,1,5,0.0,5,0,840.0,840.0,5,3,0,2,840.0,765.0,0,1605.0,0,0,2,0,3,2,1,8,6,0,1,2,1915.0,1,1,379.0,3,5,2,0.0,0.0,202,0,0,0,4,2,0,5,2010,5,3,107400
1366,60,3,68.0,9179.0,1,1,1,1,2,0,6,3,1,4,6,7,5,1999.0,1999,2,0,5,5,2,158.0,2,4,5,3,3,1,6,633.0,5,0,240.0,873.0,5,4,1,2,882.0,908.0,0,1790.0,1,0,2,1,3,1,2,7,6,0,1,5,1999.0,2,2,588.0,3,5,2,0.0,88.0,0,0,0,0,4,2,0,6,2008,5,1,193000
1141,60,3,70.0,10304.0,1,1,1,1,4,0,4,8,1,4,6,5,7,1976.0,1976,2,0,3,3,2,44.0,1,3,2,2,3,1,4,381.0,5,0,399.0,780.0,5,4,1,2,1088.0,780.0,0,1868.0,1,0,2,1,4,1,2,9,6,1,3,5,1976.0,1,2,484.0,3,5,2,448.0,96.0,0,0,0,0,4,2,0,10,2009,5,3,197500
500,160,1,21.0,1890.0,1,0,1,1,2,0,3,3,1,2,6,6,5,1973.0,1973,2,0,2,2,2,285.0,1,4,2,2,3,1,1,356.0,5,0,316.0,672.0,5,2,1,2,672.0,546.0,0,1218.0,0,0,1,1,3,1,1,7,6,0,1,2,1973.0,1,1,264.0,3,5,2,144.0,28.0,0,0,0,0,4,2,0,5,2007,5,3,113000
825,20,3,114.0,14803.0,1,0,1,1,2,0,8,8,0,4,5,10,5,2007.0,2008,4,0,4,4,2,816.0,3,4,5,4,3,3,6,1636.0,5,0,442.0,2078.0,5,4,1,2,2084.0,0.0,0,2084.0,1,0,2,0,2,1,3,7,6,1,4,5,2007.0,3,3,1220.0,3,5,2,188.0,45.0,0,0,0,0,4,2,0,6,2008,7,5,385000
195,160,3,24.0,2280.0,1,0,1,1,1,0,3,3,1,2,6,6,6,1976.0,1976,2,0,3,4,1,0.0,1,4,2,3,3,1,4,566.0,5,0,289.0,855.0,5,2,1,2,855.0,601.0,0,1456.0,0,0,2,1,3,1,1,7,6,1,3,5,1976.0,1,2,440.0,3,5,2,87.0,0.0,0,0,0,0,4,2,0,7,2009,5,3,148500
1459,20,3,75.0,9937.0,1,0,1,1,2,0,0,3,1,4,5,5,6,1965.0,1965,2,0,2,2,1,0.0,2,4,2,2,3,1,1,830.0,2,290,136.0,1256.0,5,3,1,2,1256.0,0.0,0,1256.0,1,0,1,1,3,1,1,6,6,0,1,5,1965.0,3,1,276.0,3,5,2,682.0,68.0,0,0,0,0,4,2,0,6,2008,5,3,147500
616,60,3,70.0,7861.0,1,1,1,1,2,0,5,3,1,4,6,6,5,2002.0,2003,2,0,5,5,1,0.0,2,4,5,3,3,1,6,457.0,5,0,326.0,783.0,5,4,1,2,807.0,702.0,0,1509.0,1,0,2,1,3,1,2,7,6,1,4,5,2002.0,3,2,393.0,3,5,2,100.0,75.0,0,0,0,0,4,2,0,6,2006,5,3,183200
114,70,3,61.0,7259.0,1,1,1,1,2,1,3,3,1,4,6,6,8,1945.0,2002,0,0,0,0,1,0.0,1,4,2,2,3,1,4,774.0,2,150,104.0,1028.0,5,4,1,2,1436.0,884.0,0,2320.0,1,0,2,1,3,1,2,9,6,1,3,2,1945.0,1,1,180.0,3,5,2,224.0,0.0,0,0,0,0,2,2,0,7,2007,5,3,259500
417,70,3,86.0,22420.0,1,1,1,1,2,0,3,2,1,4,6,6,6,1918.0,1950,4,0,0,4,1,0.0,1,4,1,3,3,1,1,1128.0,5,0,242.0,1370.0,4,2,0,1,1370.0,1254.0,0,2624.0,1,0,2,1,4,1,1,10,6,1,4,2,1918.0,1,3,864.0,3,5,0,0.0,0.0,0,0,0,0,4,2,0,11,2007,5,3,239000
601,50,1,50.0,9000.0,1,0,0,1,2,0,3,3,1,4,2,6,6,1937.0,1950,2,0,0,0,1,0.0,1,3,5,2,3,1,5,0.0,5,0,780.0,780.0,5,2,1,2,780.0,595.0,0,1375.0,0,0,1,1,3,1,2,6,6,1,4,2,1979.0,1,1,544.0,3,5,1,0.0,162.0,0,0,126,0,4,2,0,12,2007,5,3,141000
969,190,3,75.0,10382.0,1,0,1,1,2,0,2,3,1,0,4,6,5,1958.0,1958,4,0,2,2,2,105.0,1,1,2,2,3,4,4,513.0,5,0,75.0,588.0,5,2,1,2,1095.0,0.0,0,1095.0,1,0,1,0,2,1,1,6,6,0,1,5,1958.0,2,1,264.0,3,5,2,0.0,0.0,0,0,0,0,4,2,0,3,2006,3,3,140000
921,90,3,67.0,8777.0,1,0,1,1,2,0,0,2,1,1,2,5,7,1900.0,2003,2,0,1,1,1,0.0,1,4,2,2,3,1,4,1084.0,5,0,188.0,1272.0,5,3,1,2,1272.0,928.0,0,2200.0,2,0,2,2,4,2,1,9,6,0,1,0,2020.0,0,0,0.0,0,0,0,0.0,70.0,0,0,0,0,3,2,0,9,2008,5,3,145900
604,20,3,88.0,12803.0,1,1,1,1,2,0,6,3,1,4,5,7,5,2002.0,2002,2,0,5,5,2,99.0,2,4,5,3,3,2,6,922.0,5,0,572.0,1494.0,5,4,1,2,1494.0,0.0,0,1494.0,1,0,2,0,3,1,2,6,6,1,3,5,2002.0,2,2,530.0,3,5,2,192.0,36.0,0,0,0,0,4,2,0,9,2008,5,3,221000
1448,50,3,70.0,11767.0,1,0,1,1,2,0,0,3,1,4,6,4,7,1910.0,2000,2,0,1,2,1,0.0,1,4,2,1,3,1,5,0.0,5,0,560.0,560.0,5,3,0,2,796.0,550.0,0,1346.0,0,0,1,1,2,1,1,6,2,0,1,2,1950.0,1,1,384.0,1,5,2,168.0,24.0,0,0,0,0,1,2,0,5,2007,5,3,112000
89,20,3,60.0,8070.0,1,0,1,1,2,0,6,3,1,4,5,4,5,1994.0,1995,2,0,5,5,1,0.0,1,4,5,3,3,1,6,588.0,5,0,402.0,990.0,5,4,1,2,990.0,0.0,0,990.0,1,0,1,0,3,1,1,5,6,0,1,0,2020.0,0,0,0.0,0,0,2,0.0,0.0,0,0,0,0,4,2,0,8,2007,5,3,123600
848,50,3,75.0,23830.5,1,3,0,1,2,0,3,3,1,4,2,6,8,1908.0,1997,2,0,0,0,1,0.0,1,4,1,2,3,1,5,0.0,5,0,907.0,907.0,5,2,1,2,1307.0,1051.0,0,2358.0,0,0,3,0,5,1,1,10,6,1,4,2,1908.0,1,2,360.0,1,5,2,486.0,40.0,0,0,175,0,4,2,0,9,2008,5,3,240000
1114,20,3,90.0,5400.0,1,0,1,1,2,0,1,3,1,4,5,5,7,1954.0,2000,2,0,1,1,1,0.0,1,3,2,2,3,1,3,415.0,5,0,418.0,833.0,5,4,1,2,833.0,0.0,0,833.0,0,0,1,0,2,1,2,4,6,0,1,2,1955.0,1,1,326.0,3,5,2,0.0,0.0,0,0,0,0,2,2,0,8,2006,5,3,117000
1395,60,3,88.0,12665.0,1,1,1,1,2,0,3,3,1,4,6,8,5,2005.0,2006,4,0,5,5,2,245.0,2,4,5,3,4,4,5,0.0,5,0,1094.0,1094.0,5,4,1,2,1133.0,1349.0,0,2482.0,0,0,2,1,4,1,2,9,6,1,4,6,2005.0,3,3,642.0,3,5,2,144.0,39.0,0,0,0,0,4,2,0,2,2007,5,3,281213
753,60,3,80.0,10240.0,1,0,1,1,2,0,8,3,1,4,6,8,5,2005.0,2005,2,0,5,5,2,178.0,2,4,5,3,3,2,5,0.0,5,0,1030.0,1030.0,5,3,1,2,1038.0,1060.0,0,2098.0,0,0,2,1,3,1,3,8,6,1,4,5,2005.0,2,3,878.0,3,5,2,192.0,52.0,0,0,0,0,4,2,0,3,2006,5,3,275500
498,20,3,65.0,7800.0,1,0,1,1,2,0,3,3,1,4,5,5,7,1967.0,2004,4,0,2,2,2,89.0,1,4,5,2,3,1,4,450.0,5,0,414.0,864.0,5,4,1,2,899.0,0.0,0,899.0,0,0,1,0,3,1,2,5,6,0,1,5,1967.0,3,1,288.0,3,5,2,64.0,0.0,0,0,0,0,2,2,0,6,2009,5,3,130000
11,60,3,85.0,11924.0,1,1,1,1,2,0,8,3,1,4,6,9,5,2005.0,2006,4,0,4,4,4,286.0,3,4,5,4,3,1,6,998.0,5,0,177.0,1175.0,5,4,1,2,1182.0,1142.0,0,2324.0,1,0,3,0,4,1,3,11,6,2,4,6,2005.0,3,3,736.0,3,5,2,147.0,21.0,0,0,0,0,4,2,0,7,2006,7,5,345000
396,20,3,60.0,7200.0,1,0,2,1,2,0,6,3,1,4,5,5,5,1972.0,1972,4,0,1,1,1,0.0,1,4,2,2,3,3,3,777.0,5,0,117.0,894.0,5,2,1,2,894.0,0.0,0,894.0,0,0,1,0,2,1,1,6,6,0,1,2,1985.0,2,2,600.0,3,5,2,215.0,0.0,0,0,0,0,4,2,0,9,2009,5,3,123000
284,120,3,50.0,8012.0,1,0,1,1,2,0,3,3,1,3,5,6,5,1992.0,1992,2,0,3,4,1,0.0,2,4,5,3,3,1,6,430.0,5,0,1145.0,1575.0,5,3,1,2,1575.0,0.0,0,1575.0,1,0,2,0,2,1,2,5,6,0,1,5,1992.0,2,2,529.0,3,5,2,0.0,0.0,52,0,0,0,4,2,0,7,2007,5,3,179200
690,120,1,70.0,4426.0,1,0,1,1,2,0,6,3,1,3,5,6,5,2004.0,2004,2,0,5,5,2,147.0,2,4,5,3,3,4,6,697.0,5,0,151.0,848.0,5,4,1,2,848.0,0.0,0,848.0,1,0,1,0,1,1,2,3,6,1,3,5,2004.0,2,2,420.0,3,5,2,149.0,0.0,0,0,0,0,4,2,0,5,2008,5,3,141000
1197,75,1,65.0,8850.0,1,1,0,1,0,0,1,3,1,4,3,7,6,1916.0,1950,2,0,1,1,1,0.0,1,4,1,2,3,1,5,0.0,5,0,815.0,815.0,5,4,1,2,815.0,875.0,0,1690.0,0,0,1,0,3,1,1,7,6,1,4,2,1916.0,1,1,225.0,3,5,2,0.0,0.0,330,0,0,0,4,2,0,7,2006,0,3,144000
1367,160,1,41.0,2665.0,1,0,1,1,2,0,3,3,1,3,6,5,6,1977.0,1977,2,0,4,4,1,0.0,1,4,5,2,3,1,4,548.0,3,173,36.0,757.0,5,4,1,2,925.0,550.0,0,1475.0,0,0,2,0,4,1,1,6,6,1,3,5,1977.0,2,1,336.0,3,5,2,104.0,26.0,0,0,0,0,4,2,0,7,2006,5,3,127000
689,120,3,61.0,7577.0,1,1,1,1,0,0,8,3,1,3,5,6,5,2005.0,2006,2,0,5,5,4,256.0,2,4,5,3,3,3,4,20.0,5,0,1342.0,1362.0,5,4,1,2,1362.0,0.0,0,1362.0,0,0,2,0,2,1,2,6,6,1,4,5,2005.0,2,2,460.0,3,5,2,192.0,28.0,0,0,0,0,4,2,0,6,2007,5,3,194700
851,120,3,70.0,3196.0,1,0,1,1,2,0,3,3,1,3,5,8,5,2003.0,2003,2,0,5,5,2,40.0,2,4,5,3,3,4,5,0.0,5,0,1273.0,1273.0,5,4,1,2,1456.0,0.0,0,1456.0,0,0,2,0,2,1,2,7,6,1,3,5,2003.0,3,2,400.0,3,5,2,143.0,20.0,0,0,0,0,4,2,0,5,2006,5,3,215000
159,60,3,134.0,19378.0,1,1,3,1,0,0,5,3,1,4,6,7,5,2005.0,2006,2,0,5,5,2,456.0,2,4,5,3,3,2,6,57.0,5,0,1335.0,1392.0,5,4,1,2,1392.0,1070.0,0,2462.0,1,0,2,1,4,1,2,9,6,1,4,5,2006.0,2,2,576.0,3,5,2,239.0,132.0,0,168,0,0,4,2,0,3,2006,7,5,320000
895,60,3,71.0,7056.0,1,0,1,1,2,0,2,3,1,4,6,6,5,1963.0,1963,4,0,2,2,2,415.0,1,4,2,2,3,1,1,400.0,5,0,380.0,780.0,5,2,1,2,983.0,813.0,0,1796.0,1,0,1,1,4,1,1,8,6,1,3,5,1963.0,2,2,483.0,3,5,2,0.0,50.0,0,0,0,0,4,2,0,10,2008,5,3,140000
1192,50,1,60.0,9600.0,1,0,1,1,2,0,1,3,1,4,2,5,8,1925.0,1994,0,0,5,5,1,0.0,1,4,5,2,3,2,5,0.0,5,0,702.0,702.0,5,3,1,2,842.0,630.0,0,1472.0,0,0,1,0,3,1,2,6,6,0,1,2,1925.0,1,1,250.0,3,1,1,0.0,0.0,84,0,0,0,1,2,0,7,2007,5,3,125000
257,20,3,68.0,8814.0,1,0,1,1,2,0,6,3,1,4,5,7,5,2006.0,2006,2,0,5,5,4,180.0,2,4,5,3,3,1,6,1334.0,5,0,270.0,1604.0,5,4,1,2,1604.0,0.0,0,1604.0,1,0,2,1,3,1,2,8,6,1,4,5,2006.0,2,2,660.0,3,5,2,123.0,110.0,0,0,0,0,4,2,0,3,2009,5,1,220000
